"Occurrences","Word","LgSUBTLWF","OLD","PLD","I_Mean_RT","I_Zscore","I_Mean_Accuracy"
"1","chance","4.090","1.750","1.700","587.424","-0.738","0.97"
"1","chancellor","2.324","3.650","3.000","880.839","0.130","0.94"
"1","chandelier","1.863","3.500","3.500","1,043.767","0.710","0.91"
"1","change","4.088","1.800","2.350","629.939","-0.633","0.97"
"1","channel","3.095","2.050","1.750","627.903","-0.391","0.97"
"1","chaos","2.681","1.950","1.850","739.235","-0.184","1.00"
"1","chaotic","1.763","2.900","2.700","746.607","0.007","0.85"
"1","chaperon","1.518","#","#","#","#","#"
"1","chaplain","2.068","3.050","2.750","876.724","0.411","0.88"
"1","chapter","2.782","1.800","2.250","637.387","-0.554","0.94"
"1","character","3.289","3.000","2.850","590.629","-0.623","1.00"
"1","charade","2.053","2.650","2.250","697.385","-0.099","0.76"
"1","charcoal","1.959","3.650","3.000","727.147","-0.243","1.00"
"1","charge","3.659","1.800","1.850","621.125","-0.682","0.97"
"1","charisma","1.708","3.300","3.400","793.367","-0.056","0.91"
"1","charismatic","1.623","#","#","#","#","#"
"1","charity","2.925","2.450","2.550","620.912","-0.471","1.00"
"1","charm","2.900","1.700","1.700","582.710","-0.676","1.00"
"1","charmer","1.806","1.850","2.150","668.030","-0.305","0.94"
"1","charter","2.182","1.600","1.750","620.545","-0.607","1.00"
"1","chase","3.224","1.450","1.700","660.333","-0.536","1.00"
"1","chaser","1.826","1.850","1.850","699.731","-0.291","0.81"
"1","chaste","1.491","1.800","1.800","785.080","0.081","0.74"
"1","chastity","1.875","2.800","3.200","872.933","0.206","0.91"
"1","chatter","2.378","1.600","1.700","692.697","-0.313","0.97"
"1","chatterbox","1.380","3.800","5.000","741.161","-0.105","0.94"
"1","chatty","1.716","1.950","2.000","690.355","-0.313","0.91"
"1","chauffeur","2.459","3.900","2.550","802.067","-0.028","0.88"
"1","chauvinist","1.491","4.050","3.750","1,008.476","1.111","0.64"
"1","cheapskate","1.462","4.700","4.300","1,051.143","0.698","0.88"
"1","cheat","2.955","1.700","1.450","609.765","-0.742","0.97"
"1","checkbook","2.083","3.700","3.600","660.875","-0.417","0.97"
"1","checker","1.756","2.250","1.900","712.719","-0.440","0.97"
"1","checklist","1.602","3.550","3.750","661.485","-0.426","1.00"
"1","checkmate","1.959","3.750","2.950","817.448","0.060","0.91"
"1","checkout","1.813","3.000","3.050","603.364","-0.566","1.00"
"1","checkpoint","1.982","4.350","4.550","712.727","-0.271","1.00"
"1","checkup","2.033","2.700","2.900","662.235","-0.335","1.00"
"1","cheeky","1.813","1.900","1.850","748.926","-0.171","0.82"
"1","cheer","2.979","1.750","1.200","603.471","-0.685","1.00"
"1","cheerful","2.281","3.250","2.700","597.176","-0.650","1.00"
"1","cheerleader","2.518","4.650","4.200","675.636","-0.385","0.97"
"1","cheery","1.740","1.800","1.650","700.125","-0.212","0.91"
"1","cheesecake","2.075","4.750","3.700","668.853","-0.371","1.00"
"1","chemistry","2.646","3.550","3.300","672.290","-0.375","1.00"
"1","chemotherapy","1.778","5.500","5.550","1,006.828","0.815","0.91"
"1","cherish","2.358","2.700","2.100","682.188","-0.348","0.97"
"1","cherub","1.505","2.750","2.200","729.960","-0.121","0.76"
"1","chest","3.320","1.750","1.650","619.125","-0.669","0.97"
"1","chestnut","1.819","3.650","2.850","784.889","-0.235","0.93"
"1","chew","2.666","1.750","1.500","583.533","-0.519","0.94"
"1","chic","2.079","1.750","1.000","659.419","-0.328","0.89"
"1","chickenpox","1.380","4.350","5.500","854.219","0.315","0.97"
"1","chiffon","1.415","3.000","2.700","771.609","0.128","0.66"
"1","child","3.905","1.850","1.850","622.212","-0.744","0.94"
"1","childbirth","1.898","4.650","5.150","725.294","-0.197","1.00"
"1","childhood","2.860","4.300","4.200","646.455","-0.556","1.00"
"1","childish","2.400","3.150","3.150","662.938","-0.399","0.94"
"1","childless","1.491","2.950","3.350","667.000","-0.208","1.00"
"1","chill","2.919","1.650","1.200","640.371","-0.527","1.00"
"1","chilling","1.919","1.950","1.800","628.424","-0.582","0.97"
"1","chimpanzee","1.799","4.850","5.200","798.700","-0.046","0.97"
"1","chinchilla","1.447","4.850","4.550","1,082.600","0.981","0.61"
"1","chipmunk","1.633","3.800","3.900","686.750","-0.330","0.97"
"1","chipper","1.826","1.800","1.750","702.129","-0.401","0.97"
"1","chiropractor","1.663","5.700","5.700","965.833","0.530","0.91"
"1","chirp","1.491","1.900","1.850","858.731","-0.050","0.76"
"1","chitchat","1.833","3.850","4.850","918.875","0.493","0.75"
"1","chivalry","1.792","3.400","2.900","804.290","-0.114","0.94"
"1","chloride","1.672","2.700","2.700","738.250","-0.093","0.94"
"1","chloroform","1.716","4.950","3.950","996.474","0.650","0.59"
"1","cholera","1.756","2.750","2.750","792.423","0.016","0.81"
"1","cholesterol","1.982","4.850","4.750","855.273","0.145","1.00"
"1","choose","3.389","1.850","1.550","664.765","-0.497","1.00"
"1","choosy","1.491","2.300","1.950","836.700","-0.084","0.88"
"1","choppers","2.223","#","#","#","#","#"
"1","chord","1.973","1.800","1.000","749.759","-0.309","0.83"
"1","choreographer","1.732","3.800","4.300","885.636","0.427","0.94"
"1","choreography","1.663","3.650","4.200","953.292","0.568","0.73"
"1","chorus","2.493","1.900","1.250","671.531","-0.469","0.97"
"1","chowder","1.919","2.500","1.900","709.552","-0.217","0.91"
"1","Christen","1.518","2.750","1.950","871.133","0.516","0.52"
"1","christening","1.591","3.500","2.650","853.267","0.177","0.88"
"1","Christmas","3.796","3.600","2.850","716.906","-0.208","1.00"
"1","chrome","1.819","2.200","1.400","695.688","-0.200","0.94"
"1","chromosome","1.591","4.700","3.900","749.343","-0.045","1.00"
"1","chronic","2.403","2.650","1.950","686.629","-0.348","0.97"
"1","chronicle","1.909","3.300","2.300","660.000","-0.301","1.00"
"1","chuck","3.040","1.700","1.350","731.710","-0.378","0.91"
"1","chug","2.079","1.850","1.850","796.222","0.030","0.55"
"1","chum","2.196","1.850","1.800","652.227","-0.115","0.65"
"1","chummy","1.740","2.200","1.800","755.192","-0.103","0.76"
"1","chump","2.322","1.650","1.700","713.588","-0.357","1.00"
"1","cigarette","3.133","3.750","4.100","651.643","-0.454","0.90"
"1","cinch","2.263","1.750","1.800","748.609","-0.021","0.77"
"1","cinematic","1.431","3.650","3.600","886.773","0.067","0.65"
"1","cinematography","1.362","5.800","6.500","1,118.815","1.063","0.87"
"1","circuit","2.533","2.700","1.800","694.091","-0.421","1.00"
"1","circuitry","1.653","3.650","3.200","909.947","0.519","0.61"
"1","circulate","1.681","2.800","3.300","786.875","-0.145","0.97"
"1","circulation","2.269","3.050","3.700","794.424","0.092","0.97"
"1","circulatory","1.380","3.600","5.500","821.735","0.039","1.00"
"1","circumcision","1.544","4.650","5.150","945.065","0.557","0.91"
"1","circumference","1.591","5.050","6.350","752.200","0.091","0.83"
"1","circumstance","2.025","4.750","5.100","750.312","-0.095","1.00"
"1","circumvent","1.431","4.000","5.050","1,046.792","0.792","0.73"
"1","cite","1.690","1.550","1.000","652.923","-0.329","0.76"
"1","citizen","2.833","3.000","2.750","613.857","-0.633","1.00"
"1","citizenship","1.839","5.250","5.250","799.688","-0.085","0.97"
"1","city","3.936","1.900","1.450","578.516","-0.681","0.97"
"1","citywide","1.415","4.000","4.600","773.176","-0.033","1.00"
"1","civic","2.045","2.200","1.950","679.727","-0.314","0.97"
"1","civics","1.322","#","#","#","#","#"
"1","civility","1.462","2.750","2.450","782.097","0.009","0.97"
"1","civilization","2.629","3.600","3.350","688.394","-0.154","1.00"
"1","civilized","2.500","3.300","2.750","730.567","-0.183","0.94"
"1","claim","3.113","1.850","1.550","588.485","-0.732","0.97"
"1","clambake","1.398","3.750","3.900","864.471","0.256","0.53"
"1","clammy","1.491","2.250","1.800","689.929","-0.115","0.82"
"1","clamp","2.545","1.500","1.450","616.647","-0.464","0.97"
"1","clan","2.322","1.400","1.300","857.071","0.171","0.85"
"1","clang","1.643","1.750","1.400","739.640","-0.223","0.74"
"1","clarify","2.061","2.700","2.550","637.367","-0.542","0.97"
"1","clarinet","1.909","2.950","3.650","802.355","-0.055","0.94"
"1","clarity","2.033","2.400","2.500","695.412","-0.330","0.97"
"1","clash","1.839","1.650","1.300","584.758","-0.531","1.00"
"1","clasp","1.724","1.800","1.700","717.788","-0.299","0.97"
"1","class","3.777","1.500","1.200","570.545","-0.785","1.00"
"1","classical","2.352","3.400","2.750","636.968","-0.585","1.00"
"1","classification","1.580","3.400","3.250","750.771","-0.364","1.00"
"1","classify","1.518","2.750","2.550","572.429","-0.679","1.00"
"1","classmate","1.898","3.500","3.250","679.559","-0.445","1.00"
"1","classroom","2.358","3.650","3.350","578.344","-0.633","1.00"
"1","classy","2.470","1.900","1.700","777.800","-0.098","0.94"
"1","clatter","1.568","1.700","1.500","677.000","-0.274","0.88"
"1","clause","2.158","1.800","1.500","729.323","-0.219","0.91"
"1","claustrophobia","1.380","6.650","6.300","959.207","0.654","0.94"
"1","claustrophobic","1.839","6.550","6.500","927.778","0.656","0.84"
"1","clean","3.791","1.700","1.450","582.829","-0.785","1.00"
"1","cleanliness","1.505","#","#","#","#","#"
"1","cleanse","1.875","2.150","1.850","823.880","0.092","0.76"
"1","cleansing","1.724","2.600","2.650","689.471","-0.333","0.97"
"1","cleanup","2.004","2.600","2.900","766.531","-0.198","0.94"
"1","clearance","2.545","3.500","2.550","625.455","-0.457","0.97"
"1","cleat","1.362","1.700","1.550","870.579","0.312","0.58"
"1","cleavage","1.851","3.300","2.900","655.971","-0.526","1.00"
"1","cleft","1.491","1.800","1.850","796.963","-0.095","0.77"
"1","clench","1.322","1.950","1.850","694.679","-0.273","0.82"
"1","clergy","1.690","2.500","2.950","630.656","-0.468","0.94"
"1","cleric","1.839","2.500","2.100","844.609","0.097","0.72"
"1","clerical","1.708","2.700","2.700","782.194","-0.016","0.94"
"1","clever","3.144","1.850","1.850","604.485","-0.601","0.97"
"1","cleverness","1.431","3.750","3.700","692.941","-0.184","1.00"
"1","clientele","1.909","3.850","3.750","1,076.700","0.754","0.61"
"1","climate","2.258","2.450","2.350","603.882","-0.605","0.97"
"1","climax","2.000","2.550","2.800","623.719","-0.598","0.97"
"1","climb","3.003","1.850","1.600","569.833","-0.737","0.91"
"1","clinch","1.544","1.850","1.800","762.100","-0.089","0.94"
"1","clingy","1.491","2.000","1.900","860.633","0.166","0.88"
"1","clinic","2.854","2.400","2.100","713.912","-0.366","1.00"
"1","clinical","2.176","2.650","2.400","679.500","-0.330","1.00"
"1","clink","1.826","#","#","#","#","#"
"1","clip","2.464","1.600","1.350","613.229","-0.583","1.00"
"1","clipboard","1.591","3.500","3.300","658.032","-0.391","0.94"
"1","clipper","1.778","1.700","1.750","635.303","-0.626","0.97"
"1","clipping","1.778","#","#","#","#","#"
"1","clique","1.602","2.550","1.250","696.519","-0.187","0.90"
"1","clitoris","1.740","3.500","3.400","827.000","0.281","0.91"
"1","cloak","2.188","1.900","1.350","731.379","-0.241","0.88"
"1","cloaking","1.633","#","#","#","#","#"
"1","cloakroom","1.532","3.600","3.250","818.630","0.248","0.82"
"1","clobber","1.491","2.350","1.850","766.393","-0.070","0.88"
"1","clockwork","1.771","3.750","3.750","663.939","-0.432","0.97"
"1","clog","1.623","1.700","1.650","653.793","-0.308","0.85"
"1","clone","2.111","1.700","1.200","623.344","-0.506","0.97"
"1","close","4.049","1.600","1.150","542.706","-0.844","1.00"
"1","closeness","1.568","2.900","2.500","705.152","-0.349","1.00"
"1","closure","2.201","2.800","2.200","651.733","-0.530","0.94"
"1","clothe","1.633","2.050","1.650","879.958","0.180","0.77"
"1","clothes","3.713","2.350","1.150","552.576","-0.800","1.00"
"1","clothesline","1.342","4.300","3.500","819.258","0.282","0.91"
"1","clothing","2.744","2.400","1.900","586.364","-0.655","0.97"
"1","cloudy","2.045","2.250","2.000","566.484","-0.658","0.94"
"1","clover","1.833","1.700","1.850","668.821","-0.379","0.93"
"1","clubhouse","1.919","3.650","3.600","659.088","-0.404","1.00"
"1","cluck","1.869","1.600","1.400","722.917","-0.178","0.77"
"1","clue","2.954","1.700","1.150","585.914","-0.753","1.00"
"1","clueless","1.978","2.850","2.400","619.848","-0.492","1.00"
"1","clumsy","2.441","2.250","2.150","702.515","-0.399","0.97"
"1","clunk","1.518","1.750","1.800","793.742","0.008","0.94"
"1","coachman","1.491","3.150","2.600","656.152","-0.306","0.97"
"1","coalition","1.968","2.750","2.800","858.357","0.117","0.80"
"1","coarse","1.845","1.850","1.050","633.968","-0.413","0.91"
"1","coaster","2.204","1.800","1.650","669.448","-0.363","0.91"
"1","coastline","1.568","3.100","3.300","738.853","-0.136","1.00"
"1","coax","1.623","1.850","1.300","702.882","-0.350","0.94"
"1","cocaine","2.625","2.800","2.000","652.242","-0.388","0.97"
"1","cockeyed","1.892","2.800","2.700","868.062","0.204","0.97"
"1","cockroach","2.243","4.150","3.750","752.909","-0.018","1.00"
"1","cocktail","2.745","3.350","2.800","614.206","-0.539","1.00"
"1","cocky","2.324","1.850","1.400","619.167","-0.571","0.91"
"1","coconut","2.371","2.850","2.900","715.265","-0.290","1.00"
"1","code","3.433","1.050","1.000","658.839","-0.427","0.97"
"1","coding","1.580","1.850","1.450","638.344","-0.370","0.91"
"1","coed","1.491","1.750","1.800","755.606","-0.067","0.97"
"1","coerce","1.342","2.400","1.900","863.250","0.270","0.65"
"1","coercion","1.362","3.050","2.900","784.136","0.072","0.71"
"1","coexist","1.415","2.800","4.150","791.917","0.269","0.77"
"1","coffeepot","1.342","4.450","3.900","880.824","0.382","0.94"
"1","coffin","2.665","2.550","1.850","696.100","-0.193","0.88"
"1","cognitive","1.544","3.300","3.550","725.200","-0.142","0.97"
"1","coherent","1.732","2.700","2.850","773.586","0.063","0.85"
"1","coil","1.919","1.500","1.350","711.438","-0.351","0.97"
"1","coincide","1.613","2.600","3.650","920.000","0.264","0.97"
"1","coincidental","1.633","3.650","5.000","819.433","0.177","0.91"
"1","Coke","2.977","1.300","1.000","560.152","-0.729","0.97"
"1","coleslaw","1.806","3.850","2.950","776.909","-0.079","0.97"
"1","colic","1.431","1.900","1.800","810.952","0.157","0.64"
"1","COLISEUM","1.653","#","#","#","#","#"
"1","collaboration","1.771","3.850","3.500","809.500","0.047","0.97"
"1","collaborator","1.518","4.200","4.050","849.867","0.435","0.91"
"1","collage","1.580","1.800","2.200","796.130","-0.102","0.72"
"1","collagen","1.602","2.550","2.950","864.318","0.542","0.65"
"1","collapse","2.453","2.650","1.900","668.606","-0.387","1.00"
"1","collarbone","1.633","4.100","4.100","768.233","-0.049","0.88"
"1","colleague","2.540","3.350","1.850","720.967","-0.270","0.97"
"1","collect","3.009","2.500","1.850","593.576","-0.658","0.97"
"1","collection","2.967","2.400","2.150","596.500","-0.554","0.97"
"1","collective","2.090","2.650","2.150","670.294","-0.434","1.00"
"1","collector","2.344","3.000","2.250","724.970","-0.318","1.00"
"1","college","3.638","2.300","2.200","713.235","-0.297","1.00"
"1","collegiate","1.415","3.700","3.950","821.194","0.116","0.94"
"1","collie","1.732","2.100","1.000","816.333","0.151","0.73"
"1","collision","2.140","2.700","2.600","773.935","0.113","0.97"
"1","colon","2.114","1.900","1.950","692.533","-0.390","0.86"
"1","colonial","2.025","2.650","3.000","738.912","-0.245","1.00"
"1","colony","2.481","2.150","1.950","636.941","-0.500","1.00"
"1","coloring","1.968","2.500","2.200","617.206","-0.598","1.00"
"1","colossal","1.863","3.400","2.900","726.759","-0.059","0.88"
"1","columbine","1.785","#","#","#","#","#"
"1","column","2.748","2.700","1.850","649.059","-0.574","1.00"
"1","columnist","1.716","3.350","2.550","661.531","-0.438","0.97"
"1","comb","2.491","1.600","1.000","685.031","-0.504","0.97"
"1","combative","1.447","3.200","3.100","915.100","0.434","0.88"
"1","combination","2.787","2.750","2.450","700.176","-0.265","1.00"
"1","combine","2.057","2.150","2.450","695.970","-0.404","0.97"
"1","combo","2.100","1.900","2.000","706.344","-0.419","0.94"
"1","combustion","1.813","3.050","4.750","861.625","0.159","0.94"
"1","come","5.205","1.150","1.000","630.121","-0.667","1.00"
"1","comeback","2.233","3.550","2.750","612.667","-0.613","0.97"
"1","comedy","2.780","2.150","1.950","604.971","-0.700","1.00"
"1","comfort","2.944","2.450","2.800","605.794","-0.695","1.00"
"1","Comforter","1.322","2.900","3.350","829.667","0.149","1.00"
"1","comforting","2.348","2.950","3.400","720.412","-0.187","1.00"
"1","comfy","2.064","2.000","1.950","707.269","-0.292","0.76"
"1","comical","1.633","2.250","2.150","675.429","-0.238","0.85"
"1","commandant","2.121","3.350","4.500","852.577","0.195","0.81"
"1","commandeer","1.462","3.000","3.550","692.125","-0.188","0.75"
"1","commander","3.276","2.350","2.400","753.600","-0.231","0.94"
"1","commandment","1.924","3.450","3.600","850.483","0.049","0.91"
"1","commando","1.740","2.600","2.700","779.484","0.067","0.94"
"1","commemorate","1.681","3.500","3.700","982.923","0.709","0.87"
"1","commence","2.373","2.300","2.000","768.515","-0.176","0.97"
"1","commend","1.964","2.050","1.800","696.935","-0.350","0.91"
"1","commendable","1.653","3.800","3.350","856.767","0.334","0.94"
"1","commendation","1.672","3.400","2.750","796.821","0.155","1.00"
"1","comment","2.816","2.000","2.150","638.412","-0.569","1.00"
"1","commentary","1.887","3.150","3.000","822.000","-0.040","0.94"
"1","commentator","2.146","3.500","3.700","881.939","0.301","1.00"
"1","commerce","2.250","2.750","2.650","683.242","-0.347","1.00"
"1","commercial","2.919","3.550","2.950","725.971","-0.352","1.00"
"1","commissary","1.477","4.250","2.850","826.581","0.042","0.91"
"1","commission","2.848","2.700","1.850","624.515","-0.494","0.94"
"1","commit","2.993","2.150","1.950","686.724","-0.406","0.91"
"1","committee","3.051","2.750","2.450","721.941","-0.179","1.00"
"1","commodity","1.929","3.400","2.900","796.467","-0.007","0.94"
"1","commodore","2.267","3.650","3.000","804.357","0.159","0.85"
"1","commotion","2.029","2.950","2.500","810.633","0.120","0.88"
"1","communal","1.532","2.900","3.200","1,023.450","0.706","0.61"
"1","commune","1.833","1.950","2.700","828.077","0.168","0.79"
"1","communicate","2.639","2.950","4.050","610.469","-0.563","0.97"
"1","communication","2.724","2.950","4.450","769.939","-0.134","1.00"
"1","communicator","1.568","3.350","4.400","762.091","0.043","1.00"
"1","communion","2.029","2.700","3.650","795.903","0.094","0.91"
